link,price,currency,type,beds,baths,area,location,down_payment,plan_type
https://www.bayut.eg/en/property/details-501185067.html,"60,000,000",EGP,Villa,7.0,4.0,"1,245 Sq. M.","Madinaty, Cairo",,
https://www.bayut.eg/en/property/details-501183200.html,"9,800,000",EGP,Apartment,3.0,3.0,150 Sq. M.,"EL Patio Casa, Shorouk City, Cairo","EGP 980,000",
https://www.bayut.eg/en/property/details-501184898.html,"147,840,000",EGP,Villa,4.0,4.0,"1,000 Sq. M.","Madinaty, Cairo",,
https://www.bayut.eg/en/property/details-501184666.html,"4,900,000",EGP,Apartment,3.0,2.0,166 Sq. M.,"El Fostat, Cairo",,
https://www.bayut.eg/en/property/details-501184628.html,"11,022,000",EGP,Apartment,2.0,2.0,138 Sq. M.,"Cleo East Compound, New Cairo, Cairo","EGP 2,100,000",Off-Plan
https://www.bayut.eg/en/property/details-501185142.html,"4,700,000",EGP,Apartment,2.0,3.0,125 Sq. M.,"El Fostat, Cairo","EGP 470,000",
https://www.bayut.eg/en/property/details-501184245.html,"8,200,000",EGP,Apartment,3.0,2.0,166 Sq. M.,"Taj City Compound, New Cairo, Cairo","EGP 850,000",Off-Plan
https://www.bayut.eg/en/property/details-501182960.html,"2,600,000",EGP,Apartment,3.0,2.0,166 Sq. M.,"1st Settlement, New Cairo, Cairo",,Off-Plan
https://www.bayut.eg/en/property/details-501185468.html,"4,500,000",EGP,Apartment,3.0,3.0,243 Sq. M.,"Shorouk City, Cairo","EGP 3,000,000",
https://www.bayut.eg/en/property/details-501184634.html,"30,000,000",EGP,Chalet,3.0,3.0,288 Sq. M.,"Seashell, North Coast, Matruh",,
https://www.bayut.eg/en/property/details-501183976.html,"7,875,001",EGP,Apartment,3.0,3.0,176 Sq. M.,"The Icon Residence Compound, New Cairo, Cairo","EGP 787,500",Off-Plan
https://www.bayut.eg/en/property/details-501182560.html,"1,800,000",EGP,Apartment,,1.0,48 Sq. M.,"AlHambra Waterfalls, Hurghada, Red Sea","EGP 540,000",
https://www.bayut.eg/en/property/details-501185473.html,"4,500,000",EGP,Apartment,3.0,3.0,244 Sq. M.,"Shorouk City, Cairo","EGP 3,000,000",
https://www.bayut.eg/en/property/details-501185445.html,"12,850,000",EGP,Chalet,2.0,3.0,124 Sq. M.,"Seashore, North Coast, Matruh","EGP 3,500,000",Off-Plan
https://www.bayut.eg/en/property/details-501185268.html,"7,590,000",EGP,Apartment,3.0,3.0,140 Sq. M.,"Aliva mostakbal city, Mostakbal City, Cairo","EGP 1,744,695",
https://www.bayut.eg/en/property/details-501185213.html,"23,000,000",EGP,Chalet,3.0,2.0,200 Sq. M.,"Marina 2, North Coast, Matruh",,
https://www.bayut.eg/en/property/details-501185166.html,"8,632,572",EGP,Apartment,3.0,3.0,141 Sq. M.,"Sarai, Mostakbal City, Cairo","EGP 431,628",Off-Plan
https://www.bayut.eg/en/property/details-501185097.html,"6,350,000",EGP,Apartment,3.0,2.0,133 Sq. M.,"Madinaty, Cairo",,
https://www.bayut.eg/en/property/details-501185049.html,"3,837,000",EGP,Apartment,3.0,3.0,175 Sq. M.,"Al Burouj, Shorouk City, Cairo",,
https://www.bayut.eg/en/property/details-501184785.html,"6,500,000",EGP,Chalet,3.0,2.0,126 Sq. M.,"IL Monte Galala, Ain Sukhna, Suez",,Off-Plan
https://www.bayut.eg/en/property/details-501184763.html,"9,178,430",EGP,Penthouse,2.0,3.0,125 Sq. M.,"O West Compound, 6th of October, Giza",,Off-Plan
https://www.bayut.eg/en/property/details-501184743.html,"24,330,000",EGP,Villa,3.0,3.0,205 Sq. M.,"Stone Park Compound, New Cairo, Cairo",,Off-Plan
https://www.bayut.eg/en/property/details-501184740.html,"5,221,000",EGP,Apartment,3.0,2.0,175 Sq. M.,"New Capital City, Cairo","EGP 261,050",
https://www.bayut.eg/en/property/details-501184730.html,"8,420,101",EGP,Apartment,2.0,2.0,114 Sq. M.,"Taj City Compound, New Cairo, Cairo","EGP 420,000",Off-Plan
https://www.bayut.eg/en/property/details-501184722.html,"11,353,000",EGP,Apartment,2.0,2.0,130 Sq. M.,"Galleria Moon Valley Compound, New Cairo, Cairo","EGP 1,135,300",
https://www.bayut.eg/en/property/details-501184718.html,"15,610,000",EGP,Apartment,3.0,3.0,157 Sq. M.,"Galleria Moon Valley Compound, New Cairo, Cairo","EGP 1,561,000",
https://www.bayut.eg/en/property/details-501184717.html,"15,331,000",EGP,Apartment,3.0,3.0,161 Sq. M.,"Galleria Moon Valley Compound, New Cairo, Cairo","EGP 1,533,100",
https://www.bayut.eg/en/property/details-501184692.html,"11,000,000",EGP,Chalet,3.0,2.0,135 Sq. M.,"Telal Sokhna, Ain Sukhna, Suez","EGP 550,000",Off-Plan
https://www.bayut.eg/en/property/details-501184625.html,"9,388,078",EGP,Apartment,3.0,3.0,150 Sq. M.,"6th of October, Giza","EGP 938,807",Off-Plan
https://www.bayut.eg/en/property/details-501184622.html,"12,000,000",EGP,Apartment,2.0,2.0,135 Sq. M.,"Al Burouj, Shorouk City, Cairo","EGP 350,000",Off-Plan
https://www.bayut.eg/en/property/details-501184586.html,"10,474,603",EGP,Apartment,2.0,2.0,145 Sq. M.,"Mountain View iCity Compound, 6th of October, Giza","EGP 1,047,460",Off-Plan
https://www.bayut.eg/en/property/details-501184574.html,"6,240,000",EGP,Apartment,2.0,2.0,147 Sq. M.,"O West Compound, 6th of October, Giza",,
https://www.bayut.eg/en/property/details-501184546.html,"10,100,000",EGP,Apartment,3.0,3.0,130 Sq. M.,"Mountain View iCity Compound, 6th of October, Giza",,Off-Plan
https://www.bayut.eg/en/property/details-501184530.html,"26,004,055",EGP,Villa,4.0,4.0,455 Sq. M.,"Etapa Compound, Sheikh Zayed, Giza","EGP 19,745,000",
https://www.bayut.eg/en/property/details-501184522.html,"10,000,000",EGP,Apartment,3.0,3.0,156 Sq. M.,"Sarai, Mostakbal City, Cairo","EGP 1,000,000",Off-Plan
https://www.bayut.eg/en/property/details-501184496.html,"3,900,000",EGP,Apartment,2.0,2.0,150 Sq. M.,"Badya Palm Hills Compound, 6th of October, Giza",,
https://www.bayut.eg/en/property/details-501184293.html,"19,000,000",EGP,Duplex,4.0,4.0,240 Sq. M.,"Taj City Compound, New Cairo, Cairo","EGP 1,900,000",Off-Plan
https://www.bayut.eg/en/property/details-501184250.html,"5,200,000",EGP,Apartment,2.0,2.0,134 Sq. M.,"Al Burouj, Shorouk City, Cairo",,
https://www.bayut.eg/en/property/details-501184237.html,"9,815,000",EGP,Apartment,3.0,3.0,155 Sq. M.,"Taj City Compound, New Cairo, Cairo","EGP 981,500",Off-Plan
https://www.bayut.eg/en/property/details-501184171.html,"6,790,000",EGP,Apartment,3.0,2.0,171 Sq. M.,"Badya Palm Hills Compound, 6th of October, Giza",,
https://www.bayut.eg/en/property/details-501184063.html,"6,000,000",EGP,Apartment,3.0,3.0,150 Sq. M.,"5th Settlement, New Cairo, Cairo","EGP 600,000",Off-Plan
https://www.bayut.eg/en/property/details-501184056.html,"4,900,000",EGP,Apartment,3.0,2.0,156 Sq. M.,"5th Settlement, New Cairo, Cairo",,Off-Plan
https://www.bayut.eg/en/property/details-501184001.html,"14,000,000",EGP,Apartment,3.0,2.0,140 Sq. M.,"Mountain View iCity Compound, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501183996.html,"11,000,000",EGP,Apartment,2.0,2.0,120 Sq. M.,"5th Settlement, New Cairo, Cairo","EGP 2,000,000",
https://www.bayut.eg/en/property/details-501183961.html,"8,500,000",EGP,Chalet,3.0,3.0,130 Sq. M.,"Mountain View Ras Al Hekma, North Coast, Matruh",,
https://www.bayut.eg/en/property/details-501183829.html,"13,000,000",EGP,Apartment,3.0,3.0,140 Sq. M.,"Taj City Compound, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501183564.html,"15,500,000",EGP,Townhouse,4.0,4.0,212 Sq. M.,"The Crown Compound, 6th of October, Giza","EGP 14,000,000",
https://www.bayut.eg/en/property/details-501183539.html,"12,420,000",EGP,Duplex,3.0,2.0,258 Sq. M.,"Stone Park Compound, New Cairo, Cairo","EGP 621,000",Off-Plan
https://www.bayut.eg/en/property/details-501183440.html,"20,400,000",EGP,Townhouse,3.0,3.0,209 Sq. M.,"The Wonder MarQ, Mostakbal City, Cairo","EGP 2,600,000",Off-Plan
https://www.bayut.eg/en/property/details-501183312.html,"14,800,000",EGP,Villa,3.0,3.0,220 Sq. M.,"Mountain View - October Park Compound, 6th of October, Giza",,
https://www.bayut.eg/en/property/details-501183275.html,"4,100,000",EGP,Apartment,3.0,3.0,160 Sq. M.,"Sheikh Zayed, Giza",,
https://www.bayut.eg/en/property/details-501183254.html,"34,750,000",EGP,Villa,6.0,4.0,597 Sq. M.,"Riviera Heights Compound, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501183153.html,"11,250,000",EGP,Apartment,3.0,3.0,206 Sq. M.,"Hyde Park New Cairo Compound, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501182746.html,"8,466,174",EGP,Apartment,2.0,3.0,108 Sq. M.,"VYE Sodic Compound, Sheikh Zayed, Giza","EGP 4,659,372",
https://www.bayut.eg/en/property/details-501185030.html,"6,500,000",EGP,Apartment,3.0,2.0,150 Sq. M.,"Waslet Dahshur, Sheikh Zayed, Giza","EGP 650,000",Off-Plan
https://www.bayut.eg/en/property/details-501184923.html,"5,725,000",EGP,Apartment,3.0,2.0,130 Sq. M.,"Kayan, 6th of October, Giza","EGP 4,500,000",Off-Plan
https://www.bayut.eg/en/property/details-501184856.html,"13,000,000",EGP,Apartment,3.0,3.0,180 Sq. M.,"Al Burouj, Shorouk City, Cairo","EGP 2,600,000",
https://www.bayut.eg/en/property/details-501184851.html,"4,650,000",EGP,Apartment,3.0,3.0,157 Sq. M.,"Galleria Moon Valley Compound, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501184850.html,"3,600,000",EGP,Apartment,3.0,3.0,199 Sq. M.,"Galleria Moon Valley Compound, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501184852.html,"3,450,000",EGP,Apartment,2.0,2.0,135 Sq. M.,"Galleria Moon Valley Compound, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501184824.html,"10,192,000",EGP,Apartment,2.0,2.0,128 Sq. M.,"Palm Hills New Cairo Compound, New Cairo, Cairo","EGP 1,635,000",Off-Plan
https://www.bayut.eg/en/property/details-501184748.html,"7,124,300",EGP,Apartment,3.0,3.0,130 Sq. M.,"Kayan, 6th of October, Giza","EGP 2,500,000",
https://www.bayut.eg/en/property/details-501184595.html,"6,110,000",EGP,Apartment,3.0,2.0,130 Sq. M.,"Belle Vie Compound, Sheikh Zayed, Giza","EGP 611,000",Off-Plan
https://www.bayut.eg/en/property/details-501184570.html,"6,240,000",EGP,Apartment,4.0,3.0,193 Sq. M.,"O West Compound, 6th of October, Giza",,
https://www.bayut.eg/en/property/details-501184569.html,"6,240,000",EGP,Apartment,3.0,3.0,181 Sq. M.,"O West Compound, 6th of October, Giza",,
https://www.bayut.eg/en/property/details-501184552.html,"13,600,000",EGP,Apartment,3.0,3.0,160 Sq. M.,"Al Burouj, Shorouk City, Cairo","EGP 485,000",Off-Plan
https://www.bayut.eg/en/property/details-501184534.html,"5,221,000",EGP,Apartment,3.0,2.0,175 Sq. M.,"Al Maqsad, New Capital City, Cairo","EGP 261,050",
https://www.bayut.eg/en/property/details-501184266.html,"10,700,000",EGP,Chalet,3.0,3.0,115 Sq. M.,"IL Monte Galala, Ain Sukhna, Suez",,Off-Plan
https://www.bayut.eg/en/property/details-501184265.html,"9,700,000",EGP,Chalet,2.0,2.0,90 Sq. M.,"IL Monte Galala, Ain Sukhna, Suez",,Off-Plan
https://www.bayut.eg/en/property/details-501184236.html,"11,100,000",EGP,Duplex,5.0,4.0,285 Sq. M.,"5th Settlement, New Cairo, Cairo","EGP 1,100,000",Off-Plan
https://www.bayut.eg/en/property/details-501184201.html,"10,200,000",EGP,Chalet,3.0,2.0,134 Sq. M.,"Baymount, Ain Sukhna, Suez","EGP 1,020,000",
https://www.bayut.eg/en/property/details-501184193.html,"9,900,000",EGP,Penthouse,5.0,4.0,255 Sq. M.,"5th Settlement, New Cairo, Cairo","EGP 990,000",Off-Plan
https://www.bayut.eg/en/property/details-501184175.html,"13,369,000",EGP,Apartment,2.0,2.0,129 Sq. M.,"ZED West Compound, Sheikh Zayed, Giza","EGP 2,000,000",Off-Plan
https://www.bayut.eg/en/property/details-501184172.html,"6,790,000",EGP,Apartment,3.0,3.0,195 Sq. M.,"Badya Palm Hills Compound, 6th of October, Giza",,
https://www.bayut.eg/en/property/details-501184153.html,"7,000,000",EGP,Apartment,3.0,3.0,175 Sq. M.,"5th Settlement, New Cairo, Cairo","EGP 700,000",Off-Plan
https://www.bayut.eg/en/property/details-501184106.html,"26,000,000",EGP,Townhouse,3.0,4.0,287 Sq. M.,"Uptown Cairo, Mokattam, Cairo",,
https://www.bayut.eg/en/property/details-501183796.html,"7,700,000",EGP,Chalet,1.0,1.0,74 Sq. M.,"Baymount, Ain Sukhna, Suez","EGP 770,000",
https://www.bayut.eg/en/property/details-501183668.html,"6,200,000",EGP,Chalet,1.0,1.0,52 Sq. M.,"Baymount, Ain Sukhna, Suez","EGP 620,000",
https://www.bayut.eg/en/property/details-501183646.html,"6,350,000",EGP,Apartment,3.0,2.0,133 Sq. M.,"Madinaty, Cairo",,
https://www.bayut.eg/en/property/details-501183555.html,"720,000",EGP,Apartment,2.0,2.0,120 Sq. M.,"Markaz al-Giza, Giza",,
https://www.bayut.eg/en/property/details-501183535.html,"1,200,000",EGP,Apartment,3.0,2.0,156 Sq. M.,"Heliopolis, Cairo",,
https://www.bayut.eg/en/property/details-501183341.html,"25,225,000",EGP,Villa,3.0,4.0,282 Sq. M.,"Badya Palm Hills Compound, 6th of October, Giza",,
https://www.bayut.eg/en/property/details-501183305.html,"14,490,000",EGP,Villa,3.0,3.0,160 Sq. M.,"Al Burouj, Shorouk City, Cairo",,
https://www.bayut.eg/en/property/details-501183287.html,"15,009,000",EGP,Apartment,3.0,2.0,167 Sq. M.,"Village West Compound, Sheikh Zayed, Giza","EGP 3,001,800",
https://www.bayut.eg/en/property/details-501183272.html,"19,520,000",EGP,Villa,3.0,4.0,200 Sq. M.,"Al Burouj, Shorouk City, Cairo",,
https://www.bayut.eg/en/property/details-501183158.html,"9,800,000",EGP,Apartment,3.0,2.0,164 Sq. M.,"Taj City Compound, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501182835.html,"67,148,000",EGP,Villa,7.0,6.0,835 Sq. M.,"Golden Heights Compound, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501182501.html,"4,400,000",EGP,Apartment,3.0,3.0,150 Sq. M.,"Village West Compound, Sheikh Zayed, Giza",,
https://www.bayut.eg/en/property/details-501188438.html,"17,000,000",EGP,Penthouse,4.0,4.0,230 Sq. M.,"Fifth Square Compound, New Cairo, Cairo","EGP 14,000,000",
https://www.bayut.eg/en/property/details-501185074.html,"1,200,000",EGP,Apartment,3.0,3.0,156 Sq. M.,"Heliopolis, Cairo",,
https://www.bayut.eg/en/property/details-501184613.html,"19,980,000",EGP,Villa,3.0,3.0,180 Sq. M.,"At East, Mostakbal City, Cairo",,Off-Plan
https://www.bayut.eg/en/property/details-501184463.html,"2,809,000",EGP,Apartment,3.0,4.0,121 Sq. M.,"Al Maqsad, New Capital City, Cairo",,Off-Plan
https://www.bayut.eg/en/property/details-501184459.html,"2,605,000",EGP,Apartment,2.0,3.0,127 Sq. M.,"Al Maqsad, New Capital City, Cairo",,Off-Plan
https://www.bayut.eg/en/property/details-501184185.html,"6,300,000",EGP,Apartment,2.0,2.0,115 Sq. M.,"Sarai, Mostakbal City, Cairo","EGP 600,000",Off-Plan
https://www.bayut.eg/en/property/details-501184173.html,"6,790,000",EGP,Apartment,4.0,3.0,245 Sq. M.,"Badya Palm Hills Compound, 6th of October, Giza",,
https://www.bayut.eg/en/property/details-501184166.html,"5,000,000",EGP,Apartment,2.0,2.0,134 Sq. M.,"Al Burouj, Shorouk City, Cairo",,
https://www.bayut.eg/en/property/details-501184039.html,"7,500,000",EGP,Apartment,3.0,2.0,131 Sq. M.,"Sarai, Mostakbal City, Cairo","EGP 750,000",Off-Plan
https://www.bayut.eg/en/property/details-501184002.html,"8,500,000",EGP,Duplex,3.0,4.0,176 Sq. M.,"Al Burouj, Shorouk City, Cairo",,
https://www.bayut.eg/en/property/details-501183993.html,"4,400,000",EGP,Apartment,2.0,2.0,110 Sq. M.,"5th Settlement, New Cairo, Cairo","EGP 440,000",Off-Plan
https://www.bayut.eg/en/property/details-501183909.html,"17,500,000",EGP,Townhouse,4.0,4.0,245 Sq. M.,"Al Burouj, Shorouk City, Cairo","EGP 3,500,000",
https://www.bayut.eg/en/property/details-501184859.html,"6,042,000",EGP,Chalet,2.0,2.0,120 Sq. M.,"Rivera Beach Ras Sedr, Ras Sedr, South Sinai","EGP 1,800,000",
https://www.bayut.eg/en/property/details-501183998.html,"15,000,000",EGP,Duplex,4.0,3.0,275 Sq. M.,"Al Burouj, Shorouk City, Cairo","EGP 3,000,000",
https://www.bayut.eg/en/property/details-501183813.html,"5,025,000",EGP,Apartment,3.0,2.0,162 Sq. M.,"New Capital City, Cairo","EGP 251,250",
https://www.bayut.eg/en/property/details-501183774.html,"5,025,000",EGP,Apartment,3.0,2.0,162 Sq. M.,"Al Maqsad, New Capital City, Cairo","EGP 251,250",
https://www.bayut.eg/en/property/details-501183748.html,"11,288,000",EGP,Apartment,3.0,3.0,175 Sq. M.,"Village West Compound, Sheikh Zayed, Giza","EGP 3,394,000",Off-Plan
https://www.bayut.eg/en/property/details-501183713.html,"14,668,400",EGP,Twin House,3.0,3.0,372 Sq. M.,"Al Burouj, Shorouk City, Cairo",,
https://www.bayut.eg/en/property/details-501183465.html,"15,924,000",EGP,Chalet,2.0,2.0,118 Sq. M.,"South Med, North Coast, Matruh","EGP 1,080,000",Off-Plan
https://www.bayut.eg/en/property/details-501183377.html,"5,500,000",EGP,Chalet,3.0,3.0,175 Sq. M.,"Ain Sukhna, Suez",,Off-Plan
https://www.bayut.eg/en/property/details-501182772.html,"35,398,000",EGP,Villa,4.0,4.0,237 Sq. M.,"Solana, Sheikh Zayed, Giza","EGP 1,769,900",Off-Plan
https://www.bayut.eg/en/property/details-501184330.html,"14,400,000",EGP,Penthouse,4.0,4.0,265 Sq. M.,"Mountain View iCity Compound, 6th of October, Giza",,Off-Plan
https://www.bayut.eg/en/property/details-501184133.html,"8,500,000",EGP,Chalet,2.0,2.0,112 Sq. M.,"Baymount, Ain Sukhna, Suez","EGP 850,000",
https://www.bayut.eg/en/property/details-501183945.html,"33,600,000",EGP,Villa,5.0,5.0,390 Sq. M.,"EL Patio Prime, Shorouk City, Cairo",,
https://www.bayut.eg/en/property/details-501183910.html,"38,500,000",EGP,Villa,5.0,5.0,340 Sq. M.,"Al Burouj, Shorouk City, Cairo",,
https://www.bayut.eg/en/property/details-501183667.html,"4,982,000",EGP,Apartment,3.0,2.0,167 Sq. M.,"New Capital City, Cairo","EGP 249,100",
https://www.bayut.eg/en/property/details-501183115.html,"23,224,000",EGP,Townhouse,4.0,4.0,220 Sq. M.,"Village West Compound, Sheikh Zayed, Giza","EGP 2,322,400",
https://www.bayut.eg/en/property/details-501183693.html,"2,580,000",EGP,Chalet,3.0,2.0,180 Sq. M.,"La Vista Gardens, Ain Sukhna, Suez",,
https://www.bayut.eg/en/property/details-501183617.html,"4,982,000",EGP,Apartment,3.0,2.0,167 Sq. M.,"Al Maqsad, New Capital City, Cairo","EGP 249,100",
https://www.bayut.eg/en/property/details-501183286.html,"11,458,860",EGP,Duplex,3.0,3.0,180 Sq. M.,"Aliva mostakbal city, Mostakbal City, Cairo","EGP 2,487,172",Off-Plan
https://www.bayut.eg/en/property/details-501183152.html,"9,398,153",EGP,Apartment,3.0,3.0,150 Sq. M.,"Mountain View iCity Compound, 6th of October, Giza","EGP 1,937,568",Off-Plan
https://www.bayut.eg/en/property/details-501183120.html,"14,997,000",EGP,Townhouse,4.0,4.0,215 Sq. M.,"Al Burouj, Shorouk City, Cairo",,Off-Plan
https://www.bayut.eg/en/property/details-501182705.html,"50,000,000",EGP,Villa,5.0,5.0,"1,000 Sq. M.","Dreamland Compound, 6th of October, Giza",,
https://www.bayut.eg/en/property/details-501185860.html,"2,950,000",EGP,Apartment,3.0,1.0,175 Sq. M.,"Downtown Cairo, Cairo","EGP 2,000,000",
https://www.bayut.eg/en/property/details-501183225.html,"1,800,000",EGP,Apartment,2.0,1.0,124 Sq. M.,"Hadayek October, Giza",,
https://www.bayut.eg/en/property/details-501184205.html,"6,972,766",EGP,Apartment,3.0,3.0,185 Sq. M.,"New Cairo, Cairo","EGP 1,743,191",
https://www.bayut.eg/en/property/details-501184046.html,"1,200,000",EGP,Apartment,3.0,3.0,154 Sq. M.,"Heliopolis, Cairo",,
https://www.bayut.eg/en/property/details-501183904.html,"1,100,000",EGP,Apartment,3.0,3.0,154 Sq. M.,"Heliopolis, Cairo",,
https://www.bayut.eg/en/property/details-501183661.html,"7,800,000",EGP,Apartment,3.0,2.0,175 Sq. M.,"The Icon Residence Compound, New Cairo, Cairo","EGP 780,000",
https://www.bayut.eg/en/property/details-501183616.html,"4,860,560",EGP,Apartment,3.0,2.0,147 Sq. M.,"New Cairo, Cairo","EGP 3,352,110",Off-Plan
https://www.bayut.eg/en/property/details-501183528.html,"5,100,000",EGP,Apartment,2.0,2.0,110 Sq. M.,"The Icon Residence Compound, New Cairo, Cairo","EGP 510,000",
https://www.bayut.eg/en/property/details-501183235.html,"5,475,000",EGP,Apartment,3.0,2.0,175 Sq. M.,"New Capital City, Cairo","EGP 273,750",
https://www.bayut.eg/en/property/details-501182975.html,"8,845,000",EGP,Villa,5.0,4.0,206 Sq. M.,"Sarai, Mostakbal City, Cairo","EGP 6,100,000",
https://www.bayut.eg/en/property/details-501182919.html,"3,400,000",EGP,Apartment,3.0,2.0,141 Sq. M.,"5th Settlement, New Cairo, Cairo",,Off-Plan
https://www.bayut.eg/en/property/details-501182917.html,"1,700,000",EGP,Chalet,3.0,2.0,120 Sq. M.,"Ain Sukhna, Suez",,Off-Plan
https://www.bayut.eg/en/property/details-501182865.html,"25,700,000",EGP,Townhouse,3.0,4.0,350 Sq. M.,"New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501183427.html,"6,500,000",EGP,Chalet,1.0,2.0,83 Sq. M.,"IL Monte Galala, Ain Sukhna, Suez",,
https://www.bayut.eg/en/property/details-501183228.html,"11,000,000",EGP,Villa,4.0,4.0,187 Sq. M.,"Badya Palm Hills Compound, 6th of October, Giza",,Off-Plan
https://www.bayut.eg/en/property/details-501183067.html,"12,599,000",EGP,Apartment,3.0,2.0,149 Sq. M.,"Village West Compound, Sheikh Zayed, Giza","EGP 2,519,800",
https://www.bayut.eg/en/property/details-501183049.html,"5,475,000",EGP,Apartment,3.0,2.0,175 Sq. M.,"Al Maqsad, New Capital City, Cairo","EGP 273,750",
https://www.bayut.eg/en/property/details-501183728.html,"25,000,000",EGP,Townhouse,5.0,5.0,323 Sq. M.,"Sodic Westown Compound, Sheikh Zayed, Giza",,
https://www.bayut.eg/en/property/details-501183198.html,"13,250,000",EGP,Villa,3.0,3.0,200 Sq. M.,"Badya Palm Hills Compound, 6th of October, Giza",,Off-Plan
https://www.bayut.eg/en/property/details-501183143.html,"19,000,000",EGP,Villa,5.0,5.0,340 Sq. M.,"5th Settlement, New Cairo, Cairo","EGP 1,900,000",
https://www.bayut.eg/en/property/details-501182903.html,"10,500,000",EGP,Chalet,3.0,1.0,130 Sq. M.,"La Vista Gardens, Ain Sukhna, Suez","EGP 525,000",Off-Plan
